unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label
83,W06-1639,a holistic lexiconbased approach to opinion mining,,maxmargin markov networks,"['B Taskar', 'C Guestrin', 'D Koller']","Recently , several alternative , often quite sophisticated approaches to collective classification have been proposed ( Neville and Jensen , 2000 ; Lafferty et al. , 2001 ; Getoor et al. , 2002 ; Taskar et al. , 2002 ; Taskar et al. , 2003 ; Taskar et al. , 2004 ; McCallum and Wellner , 2004 ) .",0
84,W04-1610,a holistic lexiconbased approach to opinion mining,,modern information retrieval,"['R B Yates', 'B R Neto']","It compares favorably to other stemming or root extraction algorithms ( Yates and Neto , 1999 ; Al-Shalabi and Evens , 1998 ; and Houmame , 1999 ) , with a performance of over 97 % for extracting the correct root in web documents , and it addresses the challenge of the Arabic broken plural and hollow verbs .",3
85,A00-2036,a holistic lexiconbased approach to opinion mining,,a linear observed time statistical parser based on maximum entropy models,['A Ratnaparkhi'],"We perceive that these results can be extended to other language models that properly embed bilexical context-free grammars , as for instance the more general history-based models used in ( Ratnaparkhi , 1997 ) and ( Chelba and Jelinek , 1998 ) .",5
86,J06-2002,a holistic lexiconbased approach to opinion mining,,projecting the adjective the syntax and semantics of gradability and comparison,['Christopher Kennedy'],"Clearly , what it takes for the adjective to be applicable has not been cast in stone , but is open to fiat : the speaker may decide that 8 cm is enough , or the speaker may set the standards higher ( cfXXX , Kennedy 1999 ) .",0
87,J90-3003,a holistic lexiconbased approach to opinion mining,,synthesis of speech from unrestricted text,['J Allen'],"Many investigators ( e.g. Allen 1976 ; Elowitz et al. 1976 ; Luce et al. 1983 ; Cahn 1988 ) have suggested that the poor prosody of synthetic speech , in comparison with natural speech , is the primary factor leading to difficulties in the comprehension of fluent synthetic speech .",3
88,J07-1005,a holistic lexiconbased approach to opinion mining,,customization in a unified framework for summarizing medical literature,"['Noemie Elhadad', 'Min-Yen Kan', 'Judith Klavans', 'Kathleen McKeown']","The PERSIVAL project , the most comprehensive study of such techniques applied on medical texts to date , leverages patient records to generate personalized summaries in response to physicians ' queries ( McKeown , Elhadad , and Hatzivassiloglou 2003 ; Elhadad et al. 2005 ) .",4
89,J10-3007,a holistic lexiconbased approach to opinion mining,,wordbased alignment phrasebased translation whats the link,"['Adam Lopez', 'Philip Resnik']",See Lopez and Resnik ( 2006 ) for further discussion .,0
90,D08-1007,a holistic lexiconbased approach to opinion mining,,automatic retrieval and clustering of similar words,['Dekang Lin'],"We gather similar words using Lin ( 1998a ) , mining similar verbs from a comparable-sized parsed corpus , and collecting similar nouns from a broader 10 GB corpus of English text .4 We also use Keller and Lapata ( 2003 ) 's approach to obtaining web-counts .",2
91,J86-1002,a holistic lexiconbased approach to opinion mining,,scripts plans goals and understanding lawrence erlbaum associates,"['R Schank', 'R Abelson']","Thus , for example , it can acquire a `` script '' such as the one for going to a restaurant as defined in Schank and Abelson ( 1977 ) .",0
92,P11-1134,a holistic lexiconbased approach to opinion mining,,dirt  discovery of inference rules from text,"['Dekang Lin', 'Patrick Pantel']","ones , DIRT ( Lin and Pantel , 2001 ) , VerbOcean ( Chklovski and Pantel , 2004 ) , FrameNet ( Baker et al. , 1998 ) , and Wikipedia ( Mehdad et al. , 2010 ; Kouylekov et al. , 2009 ) .",0
93,J86-1002,a holistic lexiconbased approach to opinion mining,,algorithmic program debugging,['E Shapiro'],There is some literature on procedure acquisition such as the LISP synthesis work described in Biermann et al. ( 1984 ) and the PROLOG synthesis method of Shapiro ( 1982 ) .,4
94,P10-4003,a holistic lexiconbased approach to opinion mining,,controlling content realization with functional unification grammars in,"['Michael Elhadad', 'Jacques Robin']","The system uses a domain-specific content planner to produce input to the surface realizer based on the strategy decision , and a FUF/SURGE ( Elhadad and Robin , 1992 ) generation system to produce the appropriate text .",2
95,J87-3002,a holistic lexiconbased approach to opinion mining,,machinereadable dictionaries lexical data bases and the lexical system,['Nicoletta Calzolari'],"However , each of these fields requires further decoding and restructuring to provide client programs with easy access to the information they require ( see Calzolari ( 1984 ) for further discussion ) .",0
96,D10-1101,a holistic lexiconbased approach to opinion mining,,biographies bollywood boomboxes and blenders domain adaptation for sentiment classification,"['John Blitzer', 'Mark Dredze', 'Fernando Pereira']","Our results also confirm the insights gained by Blitzer et al. ( 2007 ) , who observed that in crossdomain polarity analysis adding more training data is not always beneficial .",4
97,W06-2807,a holistic lexiconbased approach to opinion mining,,free culture how big media uses technology and the law to lock down culture and control creativity,['Lawrence Lessig'],"We consider the Creative Commons model as the most suitable one to let each author choose the rights to reserve ( Lessig , 2004 ) .",2
98,W04-1610,a holistic lexiconbased approach to opinion mining,,towards an arabic information retrieval system,['Y Houmame'],"It compares favorably to other stemming or root extraction algorithms ( Yates and Neto , 1999 ; Al-Shalabi and Evens , 1998 ; and Houmame , 1999 ) , with a performance of over 97 % for extracting the correct root in web documents , and it addresses the challenge of the Arabic broken plural and hollow verbs .",3
99,D13-1115,a holistic lexiconbased approach to opinion mining,,combining feature norms and text data with topic models,['Mark Steyvers'],"In a similar vein , Steyvers ( 2010 ) showed that a different feature-topic model improved predictions on a fill-in-the-blank task .",0
100,P00-1007,a holistic lexiconbased approach to opinion mining,,memorybased shallow parsing,"['Walter Daelemans', 'Sabine Buchholz', 'Jorn Veenstra']","As ( Daelemans et al. , 1999 ) show , lexical information improves on NP and VP chunking as well .",5
101,E03-1005,a holistic lexiconbased approach to opinion mining,,a new statistical parser based on bigram lexical dependencies,['M Collins'],"But while Bod 's estimator obtains state-of-the-art results on the WSJ , comparable to Charniak ( 2000 ) and Collins ( 2000 ) , Bonnema et al. 's estimator performs worse and is comparable to Collins ( 1996 ) .",0
102,D10-1038,a holistic lexiconbased approach to opinion mining,,you talking to me a corpus and algorithm for conversation disentanglement,"['Micha Elsner', 'Eugene Charniak']","In multi-party discussion people usually mention each other 's name for the purpose of disentanglement ( Elsner and Charniak , 2008 ) .",0
103,P97-1063,a holistic lexiconbased approach to opinion mining,,a geometric approach to mapping bitext correspondencequot,['I D Melamed'],"Fortunately , indirect associations are usually not difficult to identify , because they tend to be weaker than the direct associations on which they are based ( Melamed , 1996c ) .",0
104,J04-3001,a holistic lexiconbased approach to opinion mining,,applying cotraining methods to statistical parsing,['Anoop Sarkar'],"The work of Sarkar ( 2001 ) and Steedman , Osborne , et al. ( 2003 ) suggests that co-training can be helpful for statistical parsing .",0
105,W01-1510,a holistic lexiconbased approach to opinion mining,,an hpsg parser with cfg filtering,"['Kentaro Torisawa', 'Kenji Nishida', 'Yusuke Miyao', 'Jun’ichi Tsujii']","TNT refers to the HPSG parser ( Torisawa et al. , 2000 ) , C++ implementation of the two-phase parsing algorithm that performs filtering with a compiled CFG ( phase 1 ) and then executes feature unification ( phase 2 ) .",4
106,J00-2001,a holistic lexiconbased approach to opinion mining,,planning text for advisory dialogues,"['Johanna D Moore', 'Cecile Paris']","1 Â° The body of a plan can be an action or sequence of actions , a goal or sequence 9 Moore and Paris also note that `` a generation system must maintain the kinds of information outlined by Grosz and Sidner '' ( Moore and Paris 1989 , 203 ) .",0
107,J00-3002,a holistic lexiconbased approach to opinion mining,,geometry of lexicosyntactic interaction,['Glyn Morrill'],"Surveys and articles on the topic include Lamarche and Retord ( 1996 ) , de Groote and Retord ( 1996 ) , and Morrill ( 1999 ) .",0
108,W14-2106,a holistic lexiconbased approach to opinion mining,,identifying agreement and disagreement in conversational speech use of bayesian networks to model pragmatic dependencies,"['Michel Galley', 'Kathleen McKeown', 'Julia Hirschberg', 'Elizabeth Shriberg']","Another line of research that is correlated with ours is recognition of agreement/disagreement ( Misra and Walker , 2013 ; Yin et al. , 2012 ; Abbott et al. , 2011 ; Andreas et al. , 2012 ; Galley et al. , 2004 ; Hillard et al. , 2003 ) and classification of stances ( Walker et al. , 2012 ; Somasundaran and Wiebe , 2010 ) in online forums .",4
109,E03-1002,a holistic lexiconbased approach to opinion mining,,a maximumentropyinspired parser,['Eugene Charniak'],"The standard way to handle this problem is to handcraft a finite set of features which provides a sufficient summary of the unbounded history ( Ratnaparkhi , 1999 ; Collins , 1999 ; Charniak , 2000 ) .",4
110,D08-1034,a holistic lexiconbased approach to opinion mining,,using predicateargument structures for information extraction,"['Mihai Surdeanu', 'Sanda Harabagiu', 'John Williams', 'Paul Aarseth']","Since the arguments can provide useful semantic information , the SRL is crucial to many natural language processing tasks , such as Question and Answering ( Narayanan and Harabagiu 2004 ) , Information Extraction ( Surdeanu et al. 2003 ) , and Machine Translation ( Boas 2002 ) .",0
111,W06-3813,a holistic lexiconbased approach to opinion mining,,classbased construction of a verb lexicon in,"['Karin Kipper', 'Hoa Trang Dang', 'Martha Palmer']","Most approaches rely on VerbNet ( Kipper et al. , 2000 ) and FrameNet ( Baker et al. , 1998 ) to provide associations between verbs and semantic roles , that are then mapped onto the current instance , as shown by the systems competing in semantic role labelling competitions ( Carreras and Marquez , 2004 ; Carreras and Marquez , 2005 ) and also ( Gildea and Jurafsky , 2002 ; Pradhan et al. , 2005 ; Shi and Mihalcea , 2005 ) .",0
